"Duration (min)","From Object","To Object"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.858,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.858,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.858,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.858,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.858,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.858,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.858,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.857,"From Sensor Sensor28","To Sensor Sensor35"
142.858,"From Sensor Sensor28","To Sensor Sensor35"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
134.187,"From Sensor Sensor28","To Sensor Sensor36"
152.541,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.103,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
174.104,"From Sensor Sensor28","To Sensor Sensor37"
16.877,"From Sensor Sensor28","To Sensor Sensor37"
8640.000,"From Sensor Sensor28","To Sensor Sensor38"
65.221,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.104,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
174.103,"From Sensor Sensor31","To Sensor Sensor11"
104.197,"From Sensor Sensor31","To Sensor Sensor11"
8640.000,"From Sensor Sensor31","To Sensor Sensor12"
146.992,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
206.666,"From Sensor Sensor31","To Sensor Sensor13"
54.989,"From Sensor Sensor31","To Sensor Sensor13"
107.819,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
193.810,"From Sensor Sensor31","To Sensor Sensor14"
81.306,"From Sensor Sensor31","To Sensor Sensor14"
8640.000,"From Sensor Sensor31","To Sensor Sensor15"
176.895,"From Sensor Sensor31","To Sensor Sensor16"
200.981,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.981,"From Sensor Sensor31","To Sensor Sensor16"
200.981,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.981,"From Sensor Sensor31","To Sensor Sensor16"
200.981,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.981,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.981,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.981,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.981,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
200.980,"From Sensor Sensor31","To Sensor Sensor16"
19.400,"From Sensor Sensor31","To Sensor Sensor16"
115.088,"From Sensor Sensor31","To Sensor Sensor17"
142.858,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.858,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.858,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
142.857,"From Sensor Sensor31","To Sensor Sensor17"
23.084,"From Sensor Sensor31","To Sensor Sensor17"
78.008,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
134.187,"From Sensor Sensor31","To Sensor Sensor18"
51.494,"From Sensor Sensor31","To Sensor Sensor18"
8640.000,"From Sensor Sensor31","To Sensor Sensor21"
21.560,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
174.101,"From Sensor Sensor31","To Sensor Sensor22"
147.856,"From Sensor Sensor31","To Sensor Sensor22"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
134.187,"From Sensor Sensor31","To Sensor Sensor23"
